,source,file,SI-SDR,SI-SIR,SI-SAR,SD-SDR,SNR,SRR,SI-SDRi,SD-SDRi,SNRi,MIX-SI-SDR,MIX-SD-SDR,MIX-SNR
0,vocals,Hollow Ground - Ill Fate_vocals.json,3.0299511101982413,10.884211106781109,3.817505566354103,1.86040155424857,4.736182318208661,8.134332654199184,9.728717909663507,8.55919368043363,11.389938399536945,-6.698766799465266,-6.69879212618506,-6.653756081328284
1,vocals,Side Effects Project - Sing With Me_vocals.json,5.781248103496106,14.590298054844677,6.394383462882514,5.207346175865509,6.74090436052359,14.28522605437088,8.242784756940054,7.668944281397387,9.16267068119395,-2.461536653443948,-2.461598105531878,-2.421766320670359
2,vocals,Carlos Gonzalez - A Place For Us_vocals.json,-0.516885324353956,7.279556648304361,0.28342959119803607,-7.536444840715321,2.3709101595505633,-6.556536853804328,-0.5147462306267523,-7.53389097575321,2.29361065680919,-0.0021390937272037225,-0.00255386496211063,0.07729950274137354
3,vocals,Skelpolu - Resurrection_vocals.json,-1.349779628046274,8.556906990341734,-0.8816331114965824,-8.491187277451443,2.110830507616891,-7.558810491419946,3.7800151472045087,-3.36049638908168,7.4070422779099605,-5.129794775250782,-5.130690888369763,-5.29621177029307
4,vocals,The Easton Ellises - Falcon 69_vocals.json,-1.2693633709013323,5.240300388343831,-0.16105811491536193,-8.0110877736111,2.202515017916208,-6.977602913528151,3.31518779564409,-3.426256337932844,6.669480375031332,-4.584551166545422,-4.5848314356782565,-4.466965357115123
5,vocals,The Mountaineering Club - Mallory_vocals.json,0.5805554089783493,12.000166324159466,0.9126097315958268,-2.604963485256124,3.300678537782896,0.2577212939120852,7.780894642843485,4.5957882084443025,10.358655593822665,-7.200339233865136,-7.200751693700427,-7.057977056039768
6,vocals,Speak Softly - Broken Man_vocals.json,-2.195486895654997,6.5218742085000825,-1.562983092548556,-5.673853725683012,2.02659612324519,-3.085873012388876,7.5832787296055955,4.105014158183998,11.689634780489799,-9.778765625260593,-9.77886788386701,-9.66303865724461
7,vocals,Little Chicago's Finest - My Own_vocals.json,-7.994566247442737,-0.5267559716312331,-7.136942940838836,-11.055526806101835,-0.19161435247869635,-7.893099117924018,-2.6931383236706146,-5.75390775710253,5.0253935685618245,-5.301427923772122,-5.301619048999306,-5.217007921040521
8,vocals,Angels In Amplifiers - I'm Alright_vocals.json,3.2243679824093876,10.672852424122134,4.167347858328143,0.21499075855041383,4.771638944506771,3.2365940287879624,5.422714464398422,2.4135608189410966,6.90398318085339,-2.1983464819890344,-2.198570060390683,-2.132344236346619
9,vocals,M.E.R.C. Music - Knockout_vocals.json,0.3029328591451972,7.686334483005613,1.2078652219437231,-3.0871698344300738,3.117077979371177,-0.3622197569527862,2.9781339086758347,-0.41188508812722624,5.790559187840776,-2.6752010495306378,-2.6752847463028475,-2.6734812084695987
10,vocals,Enda Reilly - Cur An Long Ag Seol_vocals.json,2.3071939018146734,11.51921662677057,2.869067336692161,-0.7629534237804056,4.237153721429602,2.192997481525768,3.6487856917441586,0.5794420062569389,5.509416751554523,-1.341591789929485,-1.3423954300373446,-1.2722630301249211
11,vocals,Punkdisco - Oral Hygiene_vocals.json,3.8487588734363003,15.815615540038792,4.1347735516400785,3.0875206809348725,5.236799756763432,11.034205356118424,10.528657596952634,9.767425075870545,11.896202120887738,-6.679898723516333,-6.679904394935671,-6.659402364124306
12,vocals,Lyndsey Ollard - Catching Up_vocals.json,4.350621762731828,17.531842804564533,4.564592475060264,2.0056728664728234,5.601876888474212,5.8020915696777,5.348565387374789,3.003709895989641,6.558935476135782,-0.9979436246429615,-0.9980370295168176,-0.9570585876615705
13,vocals,Arise - Run Run Run_vocals.json,-5.663632497631353,9.444807283517834,-5.526707275397335,-11.161733739711718,1.0135407228165676,-9.720013375160871,2.660277231463934,-2.83773016709377,9.419689388618696,-8.323909729095288,-8.324003572617947,-8.40614866580213
14,vocals,Moosmusic - Big Dummy Shake_vocals.json,1.7960668802951674,10.252096554593326,2.4697722316113415,0.1681996109331978,3.9231272513455253,5.47641020818879,4.79083216428239,3.163029618707494,6.959632275787674,-2.9947652839872223,-2.994830007774296,-3.0365050244421488
15,vocals,Forkupines - Semantics_vocals.json,3.775754123202367,9.482570178715154,5.14079953835335,2.444082845205944,5.246527348007233,8.951340096951185,7.069751862306771,5.738107851238169,8.508851686261336,-3.293997739104404,-3.294025006032224,-3.2623243382541025
16,vocals,BKS - Too Much_vocals.json,2.872580502754687,11.621238075728456,3.497045954623176,0.7917552034436977,4.675240402065717,4.988995603772782,6.1311794543951095,4.050487048608146,8.003304252867318,-3.2585989516404226,-3.2587318451644487,-3.3280638508016005
17,vocals,Ben Carrigan - We'll Talk About It All Tonight_vocals.json,-0.2980169669897074,8.691573438433299,0.3056383252199796,-2.5070750427933337,2.7360906024654987,1.6917596025971593,6.4705259406680655,4.261571642476872,9.54151007941677,-6.768542907657773,-6.7686466852702045,-6.805419476951272
18,vocals,Detsky Sad - Walkie Talkie_vocals.json,2.538928765104905,8.452709217917263,3.8247441966528073,1.0852449569877873,4.424457698061955,6.58662449891793,4.376207872676401,2.922731049742765,6.335486117828506,-1.8372791075714958,-1.8374860927549779,-1.911028419766551
19,vocals,Triviul feat. The Fiend - Widow_vocals.json,2.603029117592257,11.594529146199108,3.192453057514862,-0.7166408482246136,4.372101051959124,2.0520296304964356,2.173026492779127,-1.1466331336285582,3.9404281301115986,0.43000262481313023,0.42999228540394474,0.4316729218475255
